cluster,state,region,source,uor,lat,lng,military,incorporated,timezone,ranking,zips,id,wealth,density,literacy,employment,mortality,agriculture
8017,Colorado,Cheyenne,polygon,U,38.7629,-102.7954,FALSE,TRUE,America/Denver,3,80825,1840021482,a:poor,moderately dense,moderately educated,low employment,low mortality,best
8021,Colorado,Conejos,polygon,U,37.2574,-105.9007,FALSE,TRUE,America/Denver,3,81151,1840022567,a:poor,dense,less educated,low employment,low mortality,good agriculture
8023,Colorado,Costilla,polygon,U,37.2086,-105.5667,FALSE,FALSE,America/Denver,3,81151,1840024768,b:middle,moderately dense,less educated,medium employment,high mortality,low agriculture
8027,Colorado,Custer,polygon,U,38.134,-105.4654,FALSE,TRUE,America/Denver,3,81252,1840022525,a:poor,dense,highly educated,low employment,low mortality,low agriculture
8029,Colorado,Delta,polygon,U,38.7053,-107.61,FALSE,TRUE,America/Denver,3,81415,1840021465,b:middle,highly dense,moderately educated,high employment,high mortality,low agriculture
8033,Colorado,Dolores,polygon,U,37.6892,-108.0318,FALSE,TRUE,America/Denver,3,81332,1840021541,a:poor,moderately dense,moderately educated,low employment,low mortality,low agriculture
8035,Colorado,Douglas,polygon,U,39.5357,-104.8032,FALSE,FALSE,America/Denver,3,80134,1840028570,b:middle,highly dense,highly educated,medium employment,low mortality,low agriculture
8037,Colorado,Eagle,polygon,U,39.6386,-106.3608,FALSE,TRUE,America/Denver,3,81657,1840022434,b:middle,highly dense,moderately educated,medium employment,low mortality,low agriculture
8039,Colorado,Elbert,polygon,U,39.2189,-104.5403,FALSE,FALSE,America/Denver,3,80106,1840026646,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
8041,Colorado,El Paso,polygon,U,39.0453,-104.8288,FALSE,FALSE,America/Denver,3,80921,1840028578,c:rich,highly dense,highly educated,high employment,high mortality,low agriculture
8043,Colorado,Fremont,polygon,U,38.362,-105.1417,FALSE,TRUE,America/Denver,3,81221,1840022502,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
8045,Colorado,Garfield,polygon,U,39.4667,-107.2599,FALSE,FALSE,America/Denver,3,81601,1840024360,c:rich,dense,moderately educated,high employment,medium mortality,low agriculture
8049,Colorado,Grand,polygon,U,40.0565,-106.3782,FALSE,TRUE,America/Denver,3,80459,1840021410,b:middle,highly dense,highly educated,medium employment,low mortality,good agriculture
8051,Colorado,Gunnison,polygon,U,38.6086,-106.5164,FALSE,TRUE,America/Denver,3,81241,1840022470,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
8057,Colorado,Jackson,polygon,U,40.7315,-106.2813,FALSE,TRUE,America/Denver,3,80480,1840022404,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
8059,Colorado,Jefferson,polygon,U,39.7406,-105.2118,FALSE,TRUE,America/Denver,3,80401 80403 80419 80402,1840020197,b:middle,highly dense,highly educated,medium employment,medium mortality,best
8061,Colorado,Kiowa,polygon,U,38.4464,-102.4412,FALSE,FALSE,America/Denver,3,81071,1840024659,c:rich,moderately dense,moderately educated,high employment,high mortality,best
8063,Colorado,Kit Carson,polygon,U,39.3038,-102.4234,FALSE,TRUE,America/Denver,3,80805,1840020221,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
8065,Colorado,Lake,polygon,U,39.2467,-106.2935,FALSE,TRUE,America/Denver,3,80461,1840020228,a:poor,highly dense,less educated,low employment,low mortality,low agriculture
8067,Colorado,La Plata,polygon,U,37.0749,-107.5933,FALSE,TRUE,America/Denver,3,81137,1840038805,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
8069,Colorado,Larimer,polygon,U,40.8071,-105.5864,FALSE,FALSE,America/Denver,3,80545,1840018743,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
8073,Colorado,Lincoln,polygon,U,39.1361,-103.4735,FALSE,TRUE,America/Denver,3,80821,1840021452,a:poor,dense,moderately educated,low employment,low mortality,best
8075,Colorado,Logan,polygon,U,40.6818,-102.8395,FALSE,TRUE,America/Denver,3,80728,1840021379,b:middle,dense,moderately educated,medium employment,medium mortality,low agriculture
8077,Colorado,Mesa,polygon,U,39.0877,-108.5673,FALSE,TRUE,America/Denver,2,81505 81504 81507 81506 81501,1840020230,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
8079,Colorado,Mineral,polygon,U,37.8488,-106.9252,FALSE,TRUE,America/Denver,3,81130,1840074894,a:poor,moderately dense,highly educated,low employment,low mortality,low agriculture
8081,Colorado,Moffat,polygon,U,40.5191,-108.0889,FALSE,FALSE,America/Denver,3,81625 81640,1840024241,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
8083,Colorado,Montezuma,polygon,U,37.5017,-108.66,FALSE,FALSE,America/Denver,3,81327,1840024769,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
8085,Colorado,Montrose,polygon,U,38.6084,-107.9827,FALSE,TRUE,America/Denver,3,81425,1840022506,b:middle,highly dense,moderately educated,medium employment,medium mortality,good agriculture
8087,Colorado,Morgan,polygon,U,40.3134,-103.8023,FALSE,TRUE,America/Denver,3,80701,1840038781,c:rich,dense,less educated,high employment,high mortality,low agriculture
8089,Colorado,Otero,polygon,U,38.0014,-103.5549,FALSE,FALSE,America/Denver,3,81050,1840024705,c:rich,moderately dense,less educated,high employment,high mortality,good agriculture
8091,Colorado,Ouray,polygon,U,38.0276,-107.6734,FALSE,TRUE,America/Denver,3,81427,1840020258,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
8093,Colorado,Park,polygon,U,38.7591,-105.5024,FALSE,FALSE,America/Denver,3,80820,1840026647,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
8095,Colorado,Phillips,polygon,U,40.6831,-102.1725,FALSE,FALSE,America/Denver,3,80721,1840024283,b:middle,dense,moderately educated,medium employment,medium mortality,best
8097,Colorado,Pitkin,polygon,U,39.2203,-106.9393,FALSE,TRUE,America/Denver,3,81615 81611,1840022467,b:middle,moderately dense,highly educated,medium employment,low mortality,low agriculture
8099,Colorado,Prowers,polygon,U,38.074,-102.6155,FALSE,TRUE,America/Denver,3,81052,1840020267,a:poor,highly dense,less educated,low employment,low mortality,best
8101,Colorado,Pueblo,polygon,U,38.2351,-104.3434,FALSE,FALSE,America/Denver,3,81022,1840017588,c:rich,dense,less educated,high employment,high mortality,low agriculture
8103,Colorado,Rio Blanco,polygon,U,40.0498,-107.8953,FALSE,TRUE,America/Denver,3,81641,1840022427,a:poor,dense,moderately educated,low employment,low mortality,low agriculture
8105,Colorado,Rio Grande,polygon,U,37.6877,-106.586,FALSE,FALSE,America/Denver,3,81154,1840024757,b:middle,moderately dense,less educated,medium employment,medium mortality,good agriculture
8107,Colorado,Routt,polygon,U,40.2738,-106.9574,FALSE,TRUE,America/Denver,3,80467,1840022402,b:middle,highly dense,highly educated,medium employment,low mortality,good agriculture
8109,Colorado,Saguache,polygon,U,38.0862,-106.1407,FALSE,TRUE,America/Denver,3,81149,1840021510,a:poor,highly dense,less educated,low employment,low mortality,good agriculture
8113,Colorado,San Miguel,polygon,U,38.1286,-108.2918,FALSE,TRUE,America/Denver,3,81423,1840022533,b:middle,highly dense,highly educated,medium employment,low mortality,low agriculture
8115,Colorado,Sedgwick,polygon,U,40.9851,-102.2626,FALSE,TRUE,America/Denver,3,80737,1840021381,a:poor,dense,moderately educated,low employment,low mortality,good agriculture
8117,Colorado,Summit,polygon,U,39.5817,-105.8681,FALSE,TRUE,America/Denver,3,80435,1840022435,c:rich,dense,highly educated,high employment,high mortality,low agriculture
8119,Colorado,Teller,polygon,U,38.945,-105.1619,FALSE,FALSE,America/Denver,3,80814,1840024550,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
8121,Colorado,Washington,polygon,U,40.1644,-103.2206,FALSE,TRUE,America/Denver,3,80720,1840021415,a:poor,dense,moderately educated,low employment,low mortality,best
8123,Colorado,Weld,polygon,U,40.8691,-104.2259,FALSE,TRUE,America/Denver,3,80729,1840021367,c:rich,moderately dense,less educated,high employment,high mortality,best
8125,Colorado,Yuma,polygon,U,39.7029,-102.2938,FALSE,FALSE,America/Denver,3,80735,1840024318,c:rich,dense,less educated,high employment,high mortality,good agriculture
9001,Connecticut,Fairfield,polygon,U,41.1144,-73.4215,FALSE,TRUE,America/New_York,3,06854 06855 06856 06850 06851 06853 06852 06857 06858,1840004839,b:middle,highly dense,moderately educated,medium employment,low mortality,good agriculture
9007,Connecticut,Middlesex,polygon,U,41.3823,-72.4386,FALSE,TRUE,America/New_York,3,6417,1840073290,c:rich,dense,highly educated,high employment,high mortality,low agriculture
10001,Delaware,Kent,polygon,U,38.8699,-75.579,FALSE,TRUE,America/New_York,3,19950,1840005805,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
10003,Delaware,New Castle,polygon,U,39.8056,-75.4862,FALSE,TRUE,America/New_York,3,19810,1840005586,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
10005,Delaware,Sussex,polygon,U,38.4603,-75.0542,FALSE,TRUE,America/New_York,3,19944,1840006063,c:rich,highly dense,moderately educated,high employment,high mortality,best
12003,Florida,Baker,polygon,U,30.2752,-82.1603,FALSE,TRUE,America/New_York,3,32040,1840017191,b:middle,highly dense,less educated,medium employment,high mortality,good agriculture
12005,Florida,Bay,polygon,U,30.2549,-85.9511,FALSE,FALSE,America/Chicago,3,32413,1840013957,c:rich,highly dense,moderately educated,medium employment,medium mortality,best
12007,Florida,Bradford,polygon,U,29.9474,-82.1129,FALSE,TRUE,America/New_York,3,32091 32042,1840015940,a:poor,dense,less educated,low employment,low mortality,low agriculture
12013,Florida,Calhoun,polygon,U,30.5722,-85.1264,FALSE,TRUE,America/Chicago,3,32421,1840015919,b:middle,moderately dense,less educated,medium employment,medium mortality,low agriculture
12015,Florida,Charlotte,polygon,U,26.9226,-82.3537,FALSE,FALSE,America/New_York,3,34223,1840029056,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
12019,Florida,Clay,polygon,U,30.0472,-81.7855,FALSE,FALSE,America/New_York,3,32043 32067,1840029019,b:middle,dense,moderately educated,medium employment,medium mortality,best
12023,Florida,Columbia,polygon,U,30.1855,-82.6026,FALSE,FALSE,America/New_York,3,32055 32025,1840013955,b:middle,highly dense,less educated,medium employment,medium mortality,low agriculture
12033,Florida,Escambia,polygon,U,30.4158,-87.3028,FALSE,FALSE,America/Chicago,3,32506 32511 32516,1840013917,b:middle,highly dense,moderately educated,medium employment,medium mortality,good agriculture
12037,Florida,Franklin,polygon,U,29.652,-84.8881,FALSE,FALSE,America/New_York,3,32328,1840029111,a:poor,moderately dense,less educated,medium employment,medium mortality,low agriculture
12043,Florida,Glades,polygon,U,26.8338,-81.0985,FALSE,TRUE,America/New_York,3,33471,1840015121,a:poor,highly dense,less educated,low employment,low mortality,good agriculture
12047,Florida,Hamilton,polygon,U,30.3317,-82.7562,FALSE,TRUE,America/New_York,3,32096,1840017189,b:middle,dense,less educated,low employment,medium mortality,best
12051,Florida,Hendry,polygon,U,26.7325,-80.9518,FALSE,FALSE,America/New_York,3,33440,1840014209,b:middle,highly dense,less educated,medium employment,low mortality,good agriculture
12059,Florida,Holmes,polygon,U,30.7234,-85.9374,FALSE,TRUE,America/Chicago,3,32455,1840017164,b:middle,moderately dense,less educated,medium employment,medium mortality,good agriculture
12063,Florida,Jackson,polygon,U,30.7943,-85.226,FALSE,TRUE,America/Chicago,3,32446 32447 32448,1840015897,a:poor,moderately dense,less educated,low employment,low mortality,good agriculture
12065,Florida,Jefferson,polygon,U,30.477,-83.7604,FALSE,FALSE,America/New_York,3,32344,1840026004,b:middle,moderately dense,less educated,high employment,high mortality,best
12067,Florida,Lafayette,polygon,U,30.0511,-83.1768,FALSE,TRUE,America/New_York,3,32066,1840017202,a:poor,highly dense,less educated,low employment,low mortality,low agriculture
12069,Florida,Lake,polygon,U,29.1635,-81.5349,FALSE,FALSE,America/New_York,3,32102,1840014046,c:rich,dense,moderately educated,high employment,high mortality,low agriculture
12071,Florida,Lee,polygon,U,26.7123,-81.8684,FALSE,FALSE,America/New_York,3,33917,1840029083,c:rich,highly dense,less educated,high employment,high mortality,best
12077,Florida,Liberty,polygon,U,30.3906,-84.9857,FALSE,TRUE,America/New_York,3,32321,1840042858,b:middle,moderately dense,less educated,medium employment,medium mortality,best
12079,Florida,Madison,polygon,U,30.4716,-83.413,FALSE,TRUE,America/New_York,3,32340 32341,1840015917,a:poor,highly dense,less educated,low employment,low mortality,good agriculture
12083,Florida,Marion,polygon,U,29.4494,-82.2211,FALSE,TRUE,America/New_York,3,32664,1840017225,c:rich,dense,less educated,high employment,high mortality,low agriculture
12085,Florida,Martin,polygon,U,27.2161,-80.24,FALSE,FALSE,America/New_York,3,34957,1840014194,c:rich,highly dense,moderately educated,high employment,high mortality,low agriculture
12087,Florida,Monroe,polygon,U,25.2574,-80.3242,FALSE,FALSE,America/New_York,3,33037,1840029060,c:rich,moderately dense,less educated,high employment,high mortality,good agriculture
12095,Florida,Orange,polygon,U,28.4727,-81.4169,FALSE,FALSE,America/New_York,2,32809 32839,1840029062,c:rich,highly dense,less educated,high employment,medium mortality,good agriculture
12097,Florida,Osceola,polygon,U,28.3349,-81.3539,FALSE,FALSE,America/New_York,2,34743,1840028974,a:poor,highly dense,less educated,low employment,low mortality,best
12099,Florida,Palm Beach,polygon,U,26.6815,-80.1265,FALSE,FALSE,America/New_York,3,33413 33415,1840029001,c:rich,highly dense,less educated,high employment,high mortality,best
12105,Florida,Polk,polygon,U,27.8868,-81.8213,FALSE,TRUE,America/New_York,3,33830 33880 33831 33863,1840014128,b:middle,dense,less educated,medium employment,medium mortality,best
12107,Florida,Putnam,polygon,U,29.6502,-81.5998,FALSE,FALSE,America/New_York,3,32131,1840013115,b:middle,dense,less educated,medium employment,medium mortality,good agriculture
12113,Florida,Santa Rosa,polygon,U,30.7826,-87.2309,FALSE,FALSE,America/Chicago,3,32571 32565,1840025111,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
12117,Florida,Seminole,polygon,U,28.7893,-81.276,FALSE,TRUE,America/New_York,3,32773 32771 32745 32772,1840015958,b:middle,highly dense,moderately educated,low employment,low mortality,good agriculture
12119,Florida,Sumter,polygon,U,28.6335,-81.9986,FALSE,TRUE,America/New_York,3,33514 33597,1840015086,c:rich,moderately dense,less educated,high employment,high mortality,low agriculture
12123,Florida,Taylor,polygon,U,29.6795,-83.3837,FALSE,FALSE,America/New_York,3,32359,1840026030,b:middle,moderately dense,less educated,medium employment,medium mortality,low agriculture
12125,Florida,Union,polygon,U,30.0638,-82.239,FALSE,TRUE,America/New_York,3,32083,1840018256,b:middle,dense,less educated,medium employment,high mortality,low agriculture
12133,Florida,Washington,polygon,U,30.6332,-85.5874,FALSE,TRUE,America/Chicago,3,32428 32463,1840017179,b:middle,moderately dense,less educated,medium employment,high mortality,best
13001,Georgia,Appling,polygon,U,31.7642,-82.3508,FALSE,TRUE,America/New_York,3,31513 31515,1840013850,a:poor,dense,less educated,low employment,low mortality,good agriculture
13003,Georgia,Atkinson,polygon,U,31.3358,-83.0446,FALSE,TRUE,America/New_York,3,31650,1840015875,a:poor,moderately dense,less educated,low employment,low mortality,good agriculture
13007,Georgia,Baker,polygon,U,31.3172,-84.3376,FALSE,TRUE,America/New_York,3,39870,1840014966,a:poor,moderately dense,less educated,low employment,low mortality,good agriculture
13009,Georgia,Baldwin,polygon,U,33.0523,-83.244,FALSE,FALSE,America/New_York,3,31061 31034,1840013785,a:poor,dense,less educated,low employment,medium mortality,good agriculture
13011,Georgia,Banks,polygon,U,34.335,-83.4987,FALSE,TRUE,America/New_York,3,30547,1840016659,a:poor,moderately dense,less educated,low employment,medium mortality,low agriculture
13015,Georgia,Bartow,polygon,U,34.3702,-84.9214,FALSE,TRUE,America/New_York,3,30103,1840013620,b:middle,dense,less educated,medium employment,medium mortality,low agriculture
13019,Georgia,Berrien,polygon,U,31.0729,-83.196,FALSE,TRUE,America/New_York,3,31645,1840014965,a:poor,dense,less educated,low employment,medium mortality,good agriculture
